employee_id,team,role,experience_years,week,year,assigned_tasks,completed_tasks,story_points_completed,actual_work_hours,project_complexity,management_quality,KPI-1_Gorev_Tamamlama_Orani_GTO,KPI-2_Zamaninda_Teslim_Orani_ZTO,KPI-3_Goreli_Katki_Endeksi_GKE,KPI-4_Kod_Katki_Kalite_Endeksi_KKKE,KKKE_AltMetrik_ECO_Etkili_Commit_Orani,KKKE_AltMetrik_HDS_Haftalik_Dagilim_Skoru,KKKE_AltMetrik_CTO_Commit_Task_Dengesi,KKKE_AltMetrik_OCH_Ortalama_Commit_Hacmi,KPI-5_Bug_Yogunlugu_BY,KPI-6_Kritik_Bug_Orani_KBO,KPI-7_Code_Review_Kabul_Orani_CRKO,KPI-8_Ortalama_PR_Duzeltme_Sayisi_OPDS,KPI-9_Is_Yuku_Endeksi_IYE,KPI-10_Surekli_Asiri_Yuk_Skoru_SAYS,KPI-11_Toplanti_Yuku_Orani_TYO,KPI-12_Ekip_Katki_Skoru_EKS,KPI-13_360_Geri_Bildirim_Skoru_360GBS,KPI-14_Organizasyonel_Merkezilik_Skoru_OMS,KPI-15_Motivasyon_Skoru_MS,KPI-16_Motivasyon_Trend_Egimi_MTE,KPI-17_Gelisim_Katilim_Skoru_GKS,KPI-18_Genel_Performans_Skoru_GPS,KPI-19_Ayrilma_Riski_Skoru_ARS,KPI-20_Potansiyel_Performans_Endeksi_PPE,performance_band,attrition_risk_band
42,Frontend,Lead,14.7,20,2025,9,8,19.8,36.4,0.6887,0.7261,0.9206,0.755,0.9252,0.6891,0.6792,0.4,4.5,109.7684,0.3278,0.2186,0.6641,4,0.9528,0.0,0.3825,59.7759,75.6472,0.6309,68.3173,-1.6211,0.8454,76.752165,0.1735,70.7021,Stabil,Dusuk
42,Frontend,Lead,14.7,21,2025,5,4,10.6,38.1,0.5681,0.7336,0.8357,0.7622,0.5325,0.5638,0.875,0.2,1.75,202.4632,0.2962,0.1715,0.6365,3,0.9756,0.0,0.3374,58.5213,77.3251,0.5907,64.2285,-3.2652,0.949,73.353105,0.3806,73.3001,Stabil,Orta
42,Frontend,Lead,14.7,22,2025,7,7,32.0,41.0,0.5516,0.7092,0.9366,0.8571,1.3131,0.8665,0.8205,0.8,4.5714,156.9146,0.4114,0.2044,0.7231,1,0.9843,0.0,0.2874,72.3081,75.9393,0.7139,64.3364,-2.7108,0.7294,82.64172,0.3642,63.8697,Yuksek,Orta
42,Frontend,Lead,14.7,23,2025,9,9,19.9,32.9,0.4698,0.7634,0.9692,0.873,0.862,0.7912,0.8226,0.8,5.6667,94.9659,0.4246,0.2622,0.7456,1,0.9177,0.0,0.2131,64.949,75.7128,0.7762,57.3592,-3.2766,0.725,78.9831,0.4271,62.718,Stabil,Orta
42,Frontend,Lead,14.7,24,2025,11,10,38.4,43.6,0.7483,0.7443,0.8927,0.722,1.5422,0.6679,0.9062,0.8,2.9,265.7491,0.4217,0.2636,0.6991,2,0.9947,0.0,0.2655,70.3657,72.8158,0.5749,63.8888,-0.7996,0.8186,78.501885,0.2531,69.9303,Stabil,Dusuk
42,Frontend,Lead,14.7,25,2025,6,5,12.5,44.3,0.7996,0.7699,0.8001,0.7467,0.5508,0.7683,0.92,0.4,4.6,197.8091,0.5158,0.2234,0.6401,3,1.1052,0.0,0.2462,60.1597,68.3922,0.7285,59.2905,-0.8608,0.8611,71.912295,0.333,70.424,Stabil,Orta
42,Frontend,Lead,14.7,26,2025,5,4,19.4,31.3,0.4468,0.7789,0.8206,0.8024,0.8236,0.727,0.8182,1.0,2.25,96.1208,0.3036,0.1857,0.7312,3,0.781,0.0,0.3639,73.1578,74.4728,0.6896,68.4577,2.8697,0.7588,76.19304000000001,0.1625,73.4738,Stabil,Dusuk
42,Frontend,Lead,14.7,27,2025,4,3,6.7,33.1,0.5401,0.7495,0.8409,0.8436,0.2686,0.676,0.9091,0.4,6.6667,216.6584,0.4087,0.1653,0.6912,1,0.8439,0.0,0.4283,56.1084,74.6078,0.7495,74.6232,4.137,0.859,73.286745,0.1532,80.0032,Stabil,Dusuk
42,Frontend,Lead,14.7,28,2025,10,7,22.6,30.3,0.5802,0.713,0.728,0.7243,1.2418,0.7564,0.72,0.4,5.1429,136.1646,0.3388,0.2523,0.6214,3,0.8025,0.0,0.1933,60.2331,74.9939,0.651,60.2064,0.8913,0.649,73.29798,0.2852,65.5977,Stabil,Dusuk
42,Frontend,Lead,14.7,29,2025,8,7,25.0,31.6,0.4569,0.7426,0.8491,0.8763,1.383,0.6302,0.76,0.2,2.7143,141.4001,0.296,0.1319,0.5626,3,0.8006,0.0,0.2388,57.5984,68.7528,0.6068,62.535,-3.2185,0.928,76.931715,0.4116,69.8586,Stabil,Orta
42,Frontend,Lead,14.7,30,2025,12,10,42.3,28.2,0.482,0.7033,0.8041,0.6595,1.7808,0.7227,0.7636,0.8,4.2,64.0933,0.4058,0.2503,0.6919,2,0.7312,0.0,0.3816,72.1472,73.1423,0.5999,68.1468,-1.71,0.8544,75.20961000000001,0.2655,70.2166,Stabil,Dusuk
42,Frontend,Lead,14.7,31,2025,10,9,23.2,35.8,0.3524,0.7187,0.8666,0.8135,1.1429,0.7737,0.7121,0.6,5.2222,124.165,0.3293,0.157,0.6821,3,0.8931,0.0,0.2597,65.8675,76.8633,0.6618,65.2393,2.0711,0.7111,78.82381500000001,0.2496,70.7946,Stabil,Dusuk
42,Frontend,Lead,14.7,32,2025,9,8,29.9,33.0,0.6427,0.7527,0.8578,0.7478,1.4386,0.8499,0.9091,0.6,5.0,121.2604,0.4823,0.2922,0.6148,2,0.8018,0.0,0.3517,66.7147,72.7837,0.7166,69.8272,1.8969,0.7108,77.08995,0.2545,69.2847,Stabil,Dusuk
42,Frontend,Lead,14.7,33,2025,10,10,23.5,30.7,0.5365,0.7928,0.9543,0.8368,1.2515,0.7666,0.6984,0.8,4.4,193.3904,0.4388,0.2445,0.6313,2,0.7804,0.0,0.3913,71.4019,77.596,0.7613,70.778,1.2482,0.8255,79.64754,0.2365,74.8753,Stabil,Dusuk
42,Frontend,Lead,14.7,34,2025,4,4,15.3,34.2,0.7422,0.7654,0.92,0.948,0.5964,0.6805,0.64,0.6,4.0,197.6566,0.429,0.2045,0.7073,2,0.8022,0.0,0.3633,60.871,68.7281,0.7425,62.2228,-0.8099,0.5677,74.113515,0.2897,57.3979,Stabil,Dusuk
42,Frontend,Lead,14.7,35,2025,8,7,22.4,33.8,0.523,0.7364,0.9111,0.8624,0.9614,0.6664,0.6923,0.6,3.8571,83.4007,0.3868,0.2515,0.583,4,0.8298,0.0,0.3015,62.041,72.4477,0.7553,69.0276,-1.0954,0.6803,76.10169,0.2087,63.1377,Stabil,Dusuk
42,Frontend,Lead,14.7,36,2025,7,6,21.1,37.2,0.7517,0.7689,0.8297,0.6735,0.8727,0.7465,0.7568,0.8,4.6667,66.2225,0.3741,0.281,0.5444,5,0.9196,0.0,0.37,66.2782,71.4092,0.8524,60.8969,-2.2839,0.7311,73.30501500000001,0.3736,63.2546,Stabil,Orta
42,Frontend,Lead,14.7,37,2025,12,11,46.4,32.8,0.4337,0.7244,0.9144,0.9093,1.8727,0.8174,0.7761,0.6,4.7273,142.06,0.3395,0.144,0.728,2,0.8498,0.0,0.2753,67.3873,73.0781,0.6449,64.4656,-0.1403,0.8442,82.46689500000001,0.2194,72.192,Yuksek,Dusuk
42,Frontend,Lead,14.7,38,2025,5,4,10.8,43.1,0.4048,0.748,0.8614,0.8732,0.457,0.5896,0.875,0.4,1.75,213.0915,0.4001,0.2285,0.6574,3,1.0344,0.0,0.3398,63.7013,74.703,0.7458,72.9146,1.523,0.7571,75.10702500000001,0.2975,71.3587,Stabil,Dusuk
42,Frontend,Lead,14.7,39,2025,8,7,14.3,38.3,0.3981,0.748,0.9148,0.8713,0.6692,0.673,0.8621,0.2,3.5714,114.555,0.3527,0.1622,0.7515,2,0.9156,0.0,0.3372,55.0363,70.9502,0.7824,70.7686,3.8064,0.8463,77.397495,0.1987,77.8146,Stabil,Dusuk
42,Frontend,Lead,14.7,40,2025,7,6,16.0,39.7,0.5388,0.6814,0.8652,0.8285,0.878,0.7232,0.6818,0.8,5.0,244.1022,0.3977,0.3145,0.6531,2,0.9837,0.0,0.2842,64.7861,70.0899,0.8379,67.7683,0.7762,0.6134,76.656195,0.2525,62.3446,Stabil,Dusuk
42,Frontend,Lead,14.7,41,2025,7,7,30.3,33.4,0.4033,0.7517,0.9342,0.8529,1.703,0.6942,0.7895,0.2,4.2857,122.7176,0.3541,0.1658,0.5926,2,0.8367,0.0,0.3082,54.2165,77.2617,0.7545,76.1453,0.6692,0.9092,80.931165,0.246,77.6373,Yuksek,Dusuk
42,Frontend,Lead,14.7,42,2025,8,7,19.7,37.4,0.4397,0.7597,0.9366,0.8754,0.7342,0.6477,0.6316,0.8,3.4286,71.382,0.4876,0.2798,0.6667,3,0.9406,0.0,0.2839,66.0005,67.9951,0.5682,74.2311,1.8764,0.7654,76.37322,0.1821,70.2731,Stabil,Dusuk
42,Frontend,Lead,14.7,43,2025,10,9,35.0,36.7,0.6246,0.7364,0.9165,0.8584,1.6055,0.748,0.8409,0.6,4.1111,203.933,0.4078,0.3271,0.6089,2,0.9132,0.0,0.3869,60.9649,74.8489,0.7296,82.3467,4.1821,0.8921,81.348435,0.1789,81.6319,Yuksek,Dusuk
42,Frontend,Lead,14.7,44,2025,9,8,29.6,37.4,0.5567,0.7332,0.8664,0.8972,1.1308,0.9327,0.875,1.0,5.25,158.2627,0.3952,0.2186,0.7049,2,0.9637,0.0,0.2927,70.7491,75.659,0.7944,65.8346,-2.2816,0.8085,82.318845,0.4418,68.0143,Yuksek,Orta
42,Frontend,Lead,14.7,45,2025,6,5,13.8,40.8,0.6002,0.7668,0.8782,0.7979,0.6617,0.6807,0.7586,0.2,4.4,183.5985,0.4489,0.2367,0.6364,3,0.9926,0.0,0.2128,50.8362,71.3777,0.95,70.3592,-2.8128,0.9609,76.59676499999999,0.3777,72.7598,Stabil,Orta
42,Frontend,Lead,14.7,46,2025,7,6,19.5,40.1,0.5913,0.7528,0.8536,0.7001,1.0372,0.8237,0.6383,1.0,5.0,112.6863,0.3523,0.1801,0.6209,4,1.0189,0.0,0.3146,79.0647,72.9437,0.6334,68.9337,-3.5714,0.7848,78.81909,0.3686,64.1186,Stabil,Orta
42,Frontend,Lead,14.7,47,2025,5,4,15.0,37.9,0.4399,0.7501,0.8353,0.7163,0.7099,0.8391,0.9032,1.0,7.0,170.2374,0.3009,0.1517,0.7301,2,0.9692,0.0,0.3796,79.142,68.9621,0.733,72.1914,1.7645,0.6948,78.25461,0.2664,67.2102,Stabil,Dusuk
42,Frontend,Lead,14.7,48,2025,9,8,39.5,42.9,0.8843,0.7495,0.9,0.8771,1.6338,0.8784,0.9333,0.6,5.25,154.2927,0.405,0.2478,0.6494,5,1.0828,0.0,0.3408,63.7564,69.3899,0.6783,61.1979,-2.4226,0.7387,80.00937,0.3477,62.7735,Yuksek,Orta
42,Frontend,Lead,14.7,49,2025,9,8,31.2,32.1,0.3896,0.7369,0.8981,0.8157,1.4006,0.6067,0.6842,0.4,3.25,206.4585,0.4435,0.2076,0.5624,5,0.8288,0.0,0.232,62.3026,72.317,0.7004,71.65,-0.2845,0.7299,77.127645,0.2658,66.5945,Stabil,Dusuk
42,Frontend,Lead,14.7,50,2025,4,3,7.5,32.1,0.5944,0.7443,0.8717,0.7905,0.3339,0.6929,0.8889,0.8,2.6667,66.3444,0.4089,0.2475,0.7111,2,0.7983,0.0,0.1534,73.6866,75.7585,0.6103,61.1185,-2.2766,0.6885,73.31635500000002,0.4406,62.6515,Stabil,Orta
42,Frontend,Lead,14.7,51,2025,6,5,13.0,35.9,0.7423,0.6957,0.9153,0.8928,0.6081,0.758,0.7857,0.4,4.4,162.7353,0.5464,0.3245,0.6348,3,0.9054,0.0,0.2329,62.007,76.5093,0.8779,59.9584,-1.425,0.6375,75.307365,0.2525,61.9118,Stabil,Dusuk
42,Frontend,Lead,14.7,52,2025,10,10,45.5,36.9,0.5937,0.7769,0.9798,0.8928,1.6573,0.7909,0.7536,0.8,5.2,204.6747,0.289,0.2229,0.6519,3,0.9454,0.0,0.3823,69.9323,68.1641,0.6101,60.3398,-3.509,0.7624,81.61713,0.4396,61.7738,Yuksek,Orta
45,Backend,Lead,12.9,1,2025,8,7,24.1,41.1,0.4766,0.7854,0.8138,0.7687,1.0631,0.8092,0.9512,0.4,5.5714,168.8485,0.4459,0.2881,0.5733,2,1.1034100000000002,0.0,0.2898,61.6084,73.4741,0.6994,75.887,0.0,0.8074,77.41125,0.1797,70.8765,Stabil,Dusuk
45,Backend,Lead,12.9,2,2025,6,5,18.2,42.1,0.453,0.8175,0.89,0.8653,0.9203,0.6497,0.6944,0.2,5.0,87.4929,0.4067,0.2142,0.5225,3,1.10143,0.0,0.1781,61.2661,75.184,0.8154,73.44,-2.447,0.866,79.04568,0.3362,70.2029,Stabil,Orta
45,Backend,Lead,12.9,3,2025,9,8,25.8,49.5,0.4422,0.8341,0.844,0.7659,1.1397,0.6079,0.8462,0.4,1.375,122.21,0.4252,0.2703,0.5593,4,1.30845,0.0,0.4044,58.7679,71.7738,0.8124,71.2225,-2.3323,0.603,72.90297,0.3951,57.5232,Stabil,Orta
45,Backend,Lead,12.9,4,2025,10,7,30.0,40.7,0.4969,0.7812,0.7489,0.5875,1.3869,0.7771,0.8333,0.8,3.5714,189.8283,0.4103,0.2097,0.6526,2,1.1266200000000002,0.0,0.249,69.0921,68.2697,0.7379,69.7737,-2.0557,0.7234,76.10504999999999,0.3058,62.3222,Stabil,Orta
45,Backend,Lead,12.9,5,2025,11,9,33.5,43.9,0.5251,0.8158,0.8077,0.6658,1.3281,0.7695,0.8537,0.4,3.8889,147.1809,0.4852,0.2542,0.5141,4,1.19735,0.0,0.2604,60.5334,76.2256,0.7754,62.6712,-3.3755,0.8991,75.200895,0.3732,70.5518,Stabil,Orta
45,Backend,Lead,12.9,6,2025,8,7,31.9,45.8,0.4806,0.8234,0.8435,0.8169,1.3045,0.7226,0.6613,0.8,5.8571,207.0237,0.3162,0.2268,0.6449,3,1.2391500000000002,0.0,0.397,70.7651,68.6134,0.7863,67.7763,-1.7441,0.6509,77.755545,0.3099,59.6516,Stabil,Orta
45,Backend,Lead,12.9,7,2025,5,4,15.2,47.6,0.5673,0.8216,0.8616,0.6909,0.7866,0.6296,0.64,0.6,4.0,235.7632,0.4649,0.2962,0.62,3,1.2746800000000005,0.0,0.3635,71.6044,76.1807,0.704,64.464,-1.0824,0.6497,71.93056500000002,0.2855,62.8973,Stabil,Dusuk
45,Backend,Lead,12.9,8,2025,11,9,25.3,41.7,0.4794,0.7656,0.8482,0.7716,1.1353,0.739,0.6588,0.6,6.2222,150.355,0.3993,0.1777,0.5414,4,1.06458,0.0,0.3769,71.0806,68.8649,0.8421,70.4442,2.0007,0.6911,77.61243,0.2782,67.3858,Stabil,Dusuk
45,Backend,Lead,12.9,9,2025,5,5,16.4,39.8,0.4516,0.7978,0.9611,0.8867,0.8203,0.654,0.75,0.8,3.6,38.603,0.4333,0.2215,0.6404,3,1.1121,0.0,0.4321,70.6871,73.2532,0.7475,64.4161,-0.41,0.7523,77.726355,0.2261,67.6871,Stabil,Dusuk
45,Backend,Lead,12.9,10,2025,9,7,15.8,38.1,0.7514,0.8102,0.7261,0.5883,0.7771,0.7102,0.7917,0.6,2.7143,133.0497,0.4454,0.2235,0.5426,3,1.01816,0.0,0.3556,67.9321,74.4609,0.6397,63.0122,-1.0384,0.6782,69.648285,0.2471,63.7355,Stabil,Dusuk
45,Backend,Lead,12.9,11,2025,10,9,32.8,35.9,0.6343,0.8261,0.87,0.7682,1.166,0.8384,0.8103,1.0,5.2222,86.9247,0.523,0.3139,0.6091,3,0.9603,0.0,0.2628,82.2957,69.8649,0.8874,64.0837,-2.0485,0.8019,78.60216,0.3657,66.3457,Stabil,Orta
45,Backend,Lead,12.9,12,2025,7,5,17.1,54.9,0.89,0.7979,0.7362,0.5401,0.9419,0.6536,0.6957,0.2,6.4,157.4232,0.6105,0.3446,0.4064,5,1.43264,1.0,0.2625,62.1998,68.7274,0.8281,60.3558,-1.1109,0.7949,65.11071,0.5292,67.152,Stabil,Orta
45,Backend,Lead,12.9,13,2025,6,5,24.1,49.7,0.5166,0.8261,0.7666,0.7848,0.9862,0.7428,0.75,0.6,4.8,90.1928,0.5096,0.2144,0.5485,3,1.33397,2.0,0.3119,70.1646,71.4539,0.7875,67.8099,1.0665,0.6513,72.48297000000001,0.4176,64.9098,Stabil,Orta
45,Backend,Lead,12.9,14,2025,9,7,23.5,34.7,0.2056,0.8115,0.8299,0.7906,1.1378,0.6676,0.75,0.4,3.4286,115.2827,0.2918,0.1835,0.5887,3,0.98912,2.0,0.2948,59.2326,69.4295,0.6777,72.1339,3.1605,0.8168,75.77262,0.2515,75.023,Stabil,Dusuk
45,Backend,Lead,12.9,15,2025,7,6,20.9,33.7,0.5564,0.851,0.9069,0.8723,1.0622,0.5634,0.7222,0.2,2.1667,178.2688,0.3966,0.2805,0.5746,4,0.95073,2.0,0.3679,53.7547,75.1113,0.7331,67.9868,2.7217,0.746,73.86372,0.2226,72.858,Stabil,Dusuk
45,Backend,Lead,12.9,16,2025,10,9,26.5,39.5,0.3893,0.8226,0.9157,0.7791,1.0314,0.6394,0.8,0.2,4.4444,227.1233,0.3984,0.2294,0.6199,3,1.1264,2.0,0.3966,58.4463,75.5222,0.8228,67.0795,-0.6338,0.8045,75.792255,0.2324,70.3669,Stabil,Dusuk
45,Backend,Lead,12.9,17,2025,7,6,22.7,46.4,0.6465,0.8285,0.7878,0.7516,1.0417,0.8316,0.931,0.6,4.5,179.4482,0.4304,0.2284,0.5994,3,1.2798500000000002,2.0,0.1951,65.0064,71.0062,0.6868,68.7695,-1.1001,0.5689,74.11645500000002,0.3237,57.683,Stabil,Orta
45,Backend,Lead,12.9,18,2025,5,4,19.4,43.5,0.7137,0.826,0.7653,0.6317,0.9154,0.7522,1.0,0.8,2.5,87.8938,0.4636,0.2944,0.585,2,1.2375,1.0,0.2917,69.2086,74.4739,0.7065,63.0604,-1.3089,0.7699,71.644335,0.3291,67.4439,Stabil,Orta
45,Backend,Lead,12.9,19,2025,12,11,37.2,39.6,0.4583,0.8441,0.879,0.7677,1.8058,0.6752,0.9211,0.4,3.1818,85.2846,0.3825,0.1446,0.5994,3,1.0791000000000002,0.0,0.2996,62.6709,68.6341,0.746,67.7168,-0.3797,0.7591,78.82602,0.2853,66.6555,Stabil,Dusuk
45,Backend,Lead,12.9,20,2025,4,3,13.0,38.2,0.6167,0.7827,0.8618,0.7588,0.6518,0.6358,0.7778,0.4,2.3333,125.1833,0.6056,0.4022,0.418,5,1.06931,0.0,0.2216,61.3166,74.3221,0.9014,69.2208,0.601,0.7805,72.36621,0.2322,70.8564,Stabil,Dusuk
45,Backend,Lead,12.9,21,2025,9,7,16.4,46.2,0.4309,0.8614,0.8013,0.7083,0.777,0.6842,0.7586,1.0,6.2857,24.6967,0.4436,0.2699,0.5821,2,1.25774,0.0,0.2464,81.8328,74.8572,0.5612,55.4358,-2.137,0.7178,72.08071500000001,0.4198,63.919,Stabil,Orta
45,Backend,Lead,12.9,22,2025,6,6,20.4,37.4,0.4645,0.7981,0.9503,0.8212,0.9533,0.758,0.6481,1.0,5.8333,92.1078,0.4603,0.2344,0.6291,2,1.04841,0.0,0.3554,79.1209,70.5842,0.8243,59.1863,-3.9377,0.6835,78.226575,0.3683,58.282,Stabil,Orta
45,Backend,Lead,12.9,23,2025,7,6,28.6,41.4,0.6151,0.8735,0.8307,0.83,1.275,0.6251,0.9,0.4,1.5,116.359,0.5482,0.2866,0.5038,5,1.13014,0.0,0.3496,62.2932,73.4884,0.7867,63.0737,-1.4691,0.8917,75.195855,0.3209,72.3776,Stabil,Orta
45,Backend,Lead,12.9,24,2025,10,8,31.9,48.4,0.6959,0.8095,0.753,0.6083,1.2582,0.6803,0.6833,0.2,5.125,181.9399,0.5547,0.3093,0.6639,3,1.36851,1.0,0.326,57.5594,69.3012,0.7493,55.9495,0.5429,0.6807,68.016795,0.3998,64.7715,Stabil,Orta
45,Backend,Lead,12.9,25,2025,5,4,10.2,42.4,0.4632,0.8107,0.8915,0.7457,0.6044,0.8097,1.0,0.6,3.25,167.0993,0.4343,0.2199,0.6065,4,1.14972,1.0,0.3234,69.5203,74.3491,0.7214,64.0063,0.7336,0.5736,74.53341,0.3072,61.7625,Stabil,Orta
45,Backend,Lead,12.9,26,2025,10,9,44.6,46.3,0.6532,0.8009,0.859,0.76,2.0444,0.7811,0.8571,1.0,4.0,239.197,0.4248,0.3032,0.6736,1,1.24872,1.0,0.262,74.7725,71.6173,0.8742,57.1685,-0.9659,0.5556,77.344575,0.3481,57.4784,Stabil,Orta
45,Backend,Lead,12.9,27,2025,12,10,50.0,41.7,0.7161,0.7817,0.8404,0.6917,2.3688,0.7623,0.8158,0.6,6.2,174.8903,0.542,0.293,0.5658,3,1.22727,1.0,0.2632,66.2605,72.279,0.8078,64.1014,1.7618,0.6615,75.23481,0.3444,66.7031,Stabil,Orta
45,Backend,Lead,12.9,28,2025,5,4,20.0,36.2,0.7197,0.8587,0.7259,0.6513,1.0208,0.8228,0.7368,1.0,3.5,142.4096,0.5106,0.2671,0.5553,3,1.00815,1.0,0.4178,76.5366,70.2856,0.6893,57.3592,-1.3008,0.7141,71.126265,0.3011,63.6882,Stabil,Orta
45,Backend,Lead,12.9,29,2025,8,6,27.8,39.2,0.6054,0.8339,0.7696,0.6523,1.4532,0.6568,0.6522,0.6,2.5,162.3461,0.4225,0.2004,0.6297,2,1.067,1.0,0.1939,63.3253,69.2618,0.6286,63.207,1.1373,0.7194,74.24088,0.3209,67.4283,Stabil,Orta
45,Backend,Lead,12.9,30,2025,4,3,10.9,43.2,0.3064,0.7925,0.8719,0.7174,0.6121,0.7913,0.8182,1.0,6.0,221.3055,0.3265,0.2039,0.5964,4,1.12288,0.0,0.246,81.3265,72.1417,0.6303,66.8195,1.4002,0.7824,77.361795,0.2539,71.5365,Stabil,Dusuk
45,Backend,Lead,12.9,31,2025,5,4,8.9,39.8,0.5157,0.8124,0.7829,0.66,0.4109,0.855,1.0,1.0,4.0,221.2222,0.41,0.3268,0.5765,4,1.05369,0.0,0.382,82.2427,70.6852,0.7382,63.1721,2.1051,0.7089,72.65979,0.2968,68.8953,Stabil,Dusuk
45,Backend,Lead,12.9,32,2025,7,5,19.7,44.9,0.5741,0.8172,0.7494,0.6989,1.0907,0.7202,0.8333,1.0,3.0,241.0678,0.4691,0.2747,0.6309,2,1.21286,0.0,0.2538,80.9474,70.1532,0.7516,53.376,-3.314,0.8124,73.7625,0.4515,64.927,Stabil,Orta
45,Backend,Lead,12.9,33,2025,6,5,16.4,42.9,0.327,0.8355,0.8888,0.8854,0.6395,0.812,0.7407,1.0,4.0,114.5425,0.3629,0.171,0.555,4,1.18723,0.0,0.3027,74.6423,69.9907,0.7812,66.3877,-1.1091,0.8004,78.50955,0.2346,67.7803,Stabil,Dusuk
45,Backend,Lead,12.9,34,2025,7,5,21.2,42.0,0.5477,0.8403,0.6884,0.669,0.986,0.7644,0.8065,0.2,5.0,155.858,0.4489,0.3143,0.5831,3,1.18932,0.0,0.2792,59.8565,69.067,0.7944,60.2718,0.4311,0.7658,70.9842,0.2952,68.3557,Stabil,Dusuk
45,Backend,Lead,12.9,35,2025,10,7,34.7,47.1,0.6334,0.8112,0.7076,0.6305,1.7498,0.6904,0.7667,0.4,3.2857,166.696,0.4484,0.3309,0.5856,3,1.22023,0.0,0.2318,66.8992,76.3871,0.6965,52.074,-1.0022,0.6357,71.58102,0.4302,62.4552,Stabil,Orta
45,Backend,Lead,12.9,36,2025,8,7,36.6,43.6,0.6625,0.818,0.8751,0.7698,1.5009,0.9149,0.975,0.8,5.5714,155.8286,0.5397,0.3165,0.5119,4,1.19581,0.0,0.364,74.1813,71.7728,0.8175,59.7939,-2.7979,0.7505,78.297555,0.404,63.4318,Stabil,Orta
45,Backend,Lead,12.9,37,2025,8,7,22.8,41.0,0.2153,0.7785,0.821,0.759,1.2203,0.75,0.8621,0.6,3.5714,112.2922,0.4065,0.1643,0.4848,4,1.1302500000000002,0.0,0.2251,69.48,68.4177,0.84,64.6931,2.0984,0.7901,77.699475,0.2587,71.8568,Stabil,Dusuk
45,Backend,Lead,12.9,38,2025,7,5,17.2,40.4,0.3356,0.7961,0.779,0.6666,0.6735,0.7538,0.8333,0.6,3.0,144.1183,0.401,0.1942,0.5844,2,1.1244200000000002,0.0,0.27,67.793,76.9118,0.786,65.8523,4.6234,0.7686,74.305035,0.2413,77.386,Stabil,Dusuk
45,Backend,Lead,12.9,39,2025,3,3,6.6,44.7,0.5431,0.8227,0.8783,0.8004,0.2868,0.6428,0.7143,0.6,1.6667,142.0874,0.5179,0.2697,0.5948,3,1.23607,0.0,0.3566,67.6168,74.843,0.7269,63.4053,1.1993,0.6703,70.971915,0.2984,66.9899,Stabil,Dusuk
45,Backend,Lead,12.9,40,2025,4,3,6.8,38.7,0.5441,0.8516,0.7091,0.6467,0.2982,0.9398,0.9286,1.0,4.3333,151.3725,0.4368,0.327,0.5312,3,1.07921,0.0,0.332,78.7034,73.1504,0.9283,71.6242,1.8346,0.669,73.33221,0.1665,67.4159,Stabil,Dusuk
45,Backend,Lead,12.9,41,2025,9,8,40.9,42.0,0.7043,0.8458,0.8454,0.7408,1.6146,0.8042,0.8627,0.8,5.5,212.0869,0.4225,0.2642,0.6756,2,1.1854700000000002,0.0,0.3402,77.8901,76.6255,0.727,68.6414,1.6586,0.6543,79.652685,0.1797,67.5208,Stabil,Dusuk
45,Backend,Lead,12.9,42,2025,9,7,19.6,41.0,0.5085,0.8346,0.8112,0.6498,0.8959,0.8496,0.9655,0.6,4.0,156.2502,0.3973,0.22,0.5622,3,1.13311,0.0,0.2807,67.0285,74.107,0.8368,69.7006,1.5903,0.8784,76.85454,0.2147,76.7464,Stabil,Dusuk
45,Backend,Lead,12.9,43,2025,6,5,24.2,38.1,0.4996,0.8144,0.7887,0.6976,1.0564,0.8124,0.85,0.8,3.4,161.3031,0.3895,0.2473,0.6555,1,1.0142000000000002,0.0,0.3761,73.5366,73.6243,0.7044,66.3894,-1.4645,0.7191,75.83971500000001,0.226,64.6576,Stabil,Dusuk
45,Backend,Lead,12.9,44,2025,13,12,37.0,40.8,0.4123,0.799,0.8905,0.8474,1.6361,0.6249,0.7037,0.6,3.1667,224.7765,0.3853,0.2341,0.4726,4,1.10011,0.0,0.2259,64.371,74.0435,0.7901,69.5338,-0.0634,0.6208,79.249065,0.2564,62.5496,Stabil,Dusuk
45,Backend,Lead,12.9,45,2025,11,9,40.8,42.4,0.6646,0.8372,0.816,0.7982,1.6716,0.629,0.6329,0.4,5.5556,221.0685,0.4918,0.2512,0.5087,4,1.17898,0.0,0.3501,58.2367,72.5017,0.7595,67.1192,-0.46,0.7967,75.349365,0.2627,69.3821,Stabil,Dusuk
45,Backend,Lead,12.9,46,2025,8,8,26.2,37.0,0.601,0.7881,0.9544,0.9339,1.299,0.6416,0.7143,0.4,3.75,206.8889,0.4221,0.2771,0.6858,1,1.0858100000000002,0.0,0.2874,60.4832,76.0853,0.95,67.5789,0.1154,0.5638,80.60734500000001,0.2439,60.8768,Yuksek,Dusuk
45,Backend,Lead,12.9,47,2025,7,6,19.2,40.0,0.3444,0.8124,0.7963,0.7078,0.9792,0.5309,0.7368,0.6,2.3333,27.2326,0.5291,0.2335,0.673,1,1.06227,0.0,0.3169,71.8965,76.2534,0.7345,60.5332,-2.6542,0.7524,72.716175,0.3052,65.0849,Stabil,Orta
