employee_id,year,week,team,role,experience_years,assigned_tasks,completed_tasks,story_points_completed,actual_work_hours,task_completion_rate,on_time_delivery_rate,commit_score,project_complexity,bug_density,critical_bug_ratio,code_review_acceptance,avg_pr_revision,workload_index,team_collaboration_score,feedback_score,org_centrality_score,motivation_score,Performance_Drop_Target,Burnout_Target,Resignation_Target,High_Risk_Target
SE-031,2024,49,QA,Mid-Level,3,13,12,24,37,0.9055,0.7535,0.8559,0.6182,0.3609,0.2527,0.7202,1.9251,0.887,0.1121,0.7118,0.6624,0.7424,0,0,1,1
SE-031,2024,50,QA,Mid-Level,3,7,5,15,42,0.708,0.7318,0.8031,0.6526,0.4137,0.254,0.7246,1.9823,0.9066,0.1465,0.6557,0.6877,0.8107,1,0,0,1
SE-031,2024,51,QA,Mid-Level,3,12,8,37,41,0.6814,0.7448,0.9589,0.6564,0.3225,0.2333,0.7384,2.3285,0.8092,0.1439,0.7296,0.6153,0.7458,0,0,1,0
SE-031,2024,52,QA,Mid-Level,3,12,9,31,33,0.7564,0.7624,1.0054,0.7145,0.317,0.1531,0.7163,1.8336,0.8434,0.1666,0.6967,0.6899,0.7626,0,0,1,0
SE-047,2024,1,QA,Mid-Level,3,11,8,29,36,0.7603,0.7578,0.9655,0.7173,0.3945,0.2419,0.7337,2.1434,0.9608,0.1129,0.6824,0.5945,0.8234,0,1,0,0
SE-047,2024,2,QA,Mid-Level,3,6,5,21,40,0.7787,0.717,0.9758,0.718,0.4342,0.2499,0.7973,1.986,0.8081,0.152,0.6451,0.6058,0.7212,0,0,0,0
SE-047,2024,3,QA,Mid-Level,3,9,7,11,39,0.8133,0.7869,0.9399,0.6976,0.3681,0.2442,0.7612,1.887,0.9458,0.1378,0.8185,0.6353,0.7433,1,0,0,0
SE-047,2024,4,QA,Mid-Level,3,10,8,20,39,0.8458,0.6136,0.8432,0.6995,0.3804,0.2404,0.7181,2.1675,0.8145,0.1189,0.7554,0.629,0.7414,0,0,1,1
SE-047,2024,5,QA,Mid-Level,3,7,5,16,41,0.7698,0.6846,0.9092,0.7335,0.3424,0.2071,0.8135,2.0099,0.9016,0.1569,0.7572,0.5882,0.72,0,0,0,0
SE-047,2024,6,QA,Mid-Level,3,6,4,40,41,0.6986,0.6802,0.8868,0.7221,0.2774,0.2205,0.6959,2.0309,0.8938,0.1154,0.7169,0.6127,0.7105,1,0,0,0
SE-047,2024,7,QA,Mid-Level,3,14,11,15,35,0.8015,0.7714,0.916,0.7258,0.4096,0.2315,0.8413,2.1795,0.9772,0.0774,0.6992,0.6488,0.7454,0,0,0,1
SE-047,2024,8,QA,Mid-Level,3,13,10,40,40,0.7768,0.7141,0.9001,0.672,0.4024,0.1824,0.7502,1.8839,0.7912,0.1467,0.6898,0.6694,0.7086,0,1,0,1
SE-047,2024,9,QA,Mid-Level,3,11,9,40,37,0.8204,0.746,0.9278,0.7326,0.3025,0.2307,0.7161,2.5926,0.7877,0.1625,0.7027,0.6906,0.7047,0,0,0,1
SE-047,2024,10,QA,Mid-Level,3,7,5,11,36,0.7537,0.6778,0.9418,0.5998,0.4433,0.2701,0.7369,1.9489,0.9439,0.1382,0.7025,0.6255,0.7807,0,0,1,0
SE-047,2024,11,QA,Mid-Level,3,8,6,28,40,0.7941,0.7058,0.9768,0.6739,0.3836,0.2365,0.7512,1.9359,0.939,0.1738,0.708,0.688,0.84,0,0,1,0
SE-047,2024,12,QA,Mid-Level,3,14,10,23,35,0.7448,0.6651,0.9034,0.6624,0.3284,0.2222,0.8198,2.0348,1.0036,0.1721,0.7283,0.6535,0.6933,0,0,1,0
SE-047,2024,13,QA,Mid-Level,3,11,8,13,37,0.769,0.7899,0.9733,0.7614,0.3815,0.2961,0.7048,2.5464,0.8992,0.1762,0.7338,0.6291,0.7489,1,0,0,0
SE-047,2024,14,QA,Mid-Level,3,12,10,35,39,0.8467,0.6524,0.8541,0.7196,0.3515,0.2439,0.7731,2.0924,1.0364,0.185,0.7387,0.7328,0.7397,0,0,0,0
SE-047,2024,15,QA,Mid-Level,3,10,8,12,33,0.7643,0.6792,0.8644,0.6732,0.3372,0.2337,0.7354,1.9459,0.8795,0.0928,0.6877,0.6605,0.7256,0,0,1,0
SE-047,2024,16,QA,Mid-Level,3,7,5,25,39,0.7583,0.7459,0.9034,0.6513,0.519,0.2487,0.732,2.1203,0.9633,0.1517,0.7582,0.6584,0.7592,1,1,1,0
SE-047,2024,17,QA,Mid-Level,3,10,8,37,42,0.8053,0.7675,0.8907,0.6683,0.3847,0.2119,0.7107,1.988,1.0864,0.1289,0.7518,0.6302,0.7963,0,0,0,0
SE-047,2024,18,QA,Mid-Level,3,7,5,25,37,0.7549,0.7261,0.9021,0.652,0.4385,0.2228,0.742,2.0062,0.9299,0.1529,0.7326,0.6957,0.6981,0,0,0,0
SE-047,2024,19,QA,Mid-Level,3,8,6,28,36,0.8015,0.7325,0.9258,0.7123,0.3809,0.1946,0.7822,2.2095,0.9327,0.1671,0.7393,0.6627,0.7358,1,0,0,0
SE-047,2024,20,QA,Mid-Level,3,11,8,18,41,0.7625,0.8064,0.919,0.7445,0.4035,0.2579,0.7693,1.9423,0.7906,0.1145,0.7812,0.5839,0.6859,0,0,1,0
SE-047,2024,21,QA,Mid-Level,3,8,6,22,35,0.7939,0.7118,0.9325,0.6899,0.3765,0.2033,0.6759,1.975,0.8815,0.155,0.7517,0.5759,0.7223,0,0,0,0
SE-047,2024,22,QA,Mid-Level,3,14,11,22,40,0.7993,0.7069,0.9082,0.6562,0.4369,0.2017,0.7636,2.1902,0.902,0.1603,0.7887,0.6467,0.7457,1,0,1,0
SE-047,2024,23,QA,Mid-Level,3,14,10,17,34,0.7386,0.6771,0.9019,0.7383,0.3904,0.2769,0.7689,2.142,0.7821,0.1012,0.7024,0.6729,0.6592,0,0,0,0
SE-047,2024,24,QA,Mid-Level,3,9,7,24,35,0.7863,0.677,0.8903,0.73,0.456,0.1468,0.793,2.1817,0.8446,0.1512,0.7365,0.5683,0.763,0,0,0,1
SE-047,2024,25,QA,Mid-Level,3,11,9,36,38,0.8449,0.7383,0.9086,0.7402,0.3964,0.2376,0.77,1.8676,0.8921,0.1243,0.6893,0.6438,0.6812,0,0,0,1
SE-047,2024,26,QA,Mid-Level,3,11,8,30,47,0.7471,0.7292,0.908,0.713,0.2846,0.2221,0.8046,2.1699,0.9467,0.1919,0.6914,0.6352,0.7298,0,0,0,1
SE-047,2024,27,QA,Mid-Level,3,9,7,39,40,0.7766,0.7504,0.9758,0.6865,0.3313,0.2234,0.7494,1.375,1.0007,0.1213,0.7513,0.6673,0.6941,1,0,0,1
SE-047,2024,28,QA,Mid-Level,3,11,8,29,41,0.6905,0.7654,0.953,0.7451,0.3527,0.2078,0.7814,2.0985,1.0375,0.141,0.7177,0.5796,0.7507,1,1,0,0
SE-047,2024,29,QA,Mid-Level,3,10,8,23,33,0.8081,0.8113,0.9094,0.7917,0.3042,0.2251,0.7558,2.0872,0.8034,0.1794,0.662,0.6441,0.7311,0,1,0,0
SE-047,2024,30,QA,Mid-Level,3,9,7,24,37,0.7273,0.7199,0.8556,0.682,0.3403,0.2485,0.773,2.0303,0.8845,0.1485,0.6684,0.6927,0.7427,0,0,0,1
SE-047,2024,31,QA,Mid-Level,3,9,7,28,38,0.7451,0.6978,0.915,0.635,0.3636,0.2371,0.7516,2.2227,0.9364,0.1399,0.7466,0.6147,0.7883,1,0,1,1
SE-047,2024,32,QA,Mid-Level,3,7,6,23,36,0.7968,0.6961,0.8497,0.6941,0.3445,0.1847,0.7862,1.9459,0.8929,0.088,0.6638,0.6745,0.7846,0,0,0,0
SE-047,2024,33,QA,Mid-Level,3,10,8,23,31,0.7899,0.7121,0.8732,0.6815,0.4404,0.25,0.7422,2.1795,0.6605,0.1036,0.7204,0.6995,0.77,0,0,0,0
SE-047,2024,34,QA,Mid-Level,3,9,7,35,37,0.7975,0.7298,0.8788,0.6905,0.3621,0.2683,0.7279,1.9179,0.8232,0.145,0.6377,0.6168,0.7295,1,1,0,1
SE-047,2024,35,QA,Mid-Level,3,13,10,12,38,0.7979,0.7569,0.973,0.6598,0.3574,0.1679,0.7871,1.9401,0.8145,0.1258,0.5906,0.6229,0.7498,0,0,0,0
SE-047,2024,36,QA,Mid-Level,3,7,6,28,33,0.7914,0.6876,0.9981,0.7326,0.388,0.2185,0.7677,1.8846,0.7835,0.1737,0.7163,0.6149,0.6933,0,1,1,0
SE-047,2024,37,QA,Mid-Level,3,14,11,24,40,0.8119,0.7443,0.9693,0.7695,0.3865,0.1927,0.8129,1.8451,0.9301,0.1074,0.7718,0.5812,0.7422,0,0,0,0
SE-047,2024,38,QA,Mid-Level,3,11,9,12,42,0.8005,0.7534,1.0411,0.6902,0.3354,0.2168,0.7736,2.0038,1.0209,0.1912,0.714,0.6629,0.7364,0,1,1,1
SE-047,2024,39,QA,Mid-Level,3,12,9,10,41,0.7725,0.7136,0.9123,0.6345,0.3117,0.2425,0.7945,1.9379,0.935,0.2008,0.6743,0.6022,0.7793,0,0,0,0
SE-047,2024,40,QA,Mid-Level,3,11,8,30,38,0.7436,0.8145,0.8474,0.6618,0.4022,0.2495,0.772,1.8881,0.9701,0.1341,0.7054,0.6362,0.7254,1,0,0,0
SE-047,2024,41,QA,Mid-Level,3,10,8,26,38,0.809,0.7714,0.8567,0.587,0.397,0.2146,0.7219,1.8775,0.8679,0.0938,0.6203,0.7109,0.6927,0,0,0,0
SE-047,2024,42,QA,Mid-Level,3,11,8,17,39,0.7715,0.8288,0.8934,0.7149,0.3162,0.2367,0.7047,2.1642,0.9555,0.1383,0.7575,0.6484,0.8293,0,0,0,1
SE-047,2024,43,QA,Mid-Level,3,12,10,39,35,0.8371,0.7044,0.9308,0.7866,0.3679,0.2744,0.7069,2.1791,0.9019,0.102,0.7274,0.5936,0.7683,0,0,0,0
SE-047,2024,44,QA,Mid-Level,3,11,9,22,45,0.7897,0.7221,0.8971,0.6472,0.3141,0.2261,0.7532,1.6952,0.8605,0.1036,0.6496,0.5689,0.6654,0,1,0,0
SE-047,2024,45,QA,Mid-Level,3,6,5,31,38,0.7878,0.826,0.897,0.7087,0.2993,0.2605,0.7381,2.2983,1.0645,0.15,0.6775,0.6098,0.7495,0,0,0,0
SE-047,2024,46,QA,Mid-Level,3,9,7,13,38,0.7641,0.8293,0.9004,0.6236,0.3298,0.2061,0.7749,1.8052,0.9919,0.191,0.6839,0.6531,0.7641,0,0,0,1
SE-047,2024,47,QA,Mid-Level,3,6,4,11,34,0.7241,0.7367,0.8663,0.6771,0.4386,0.2749,0.7498,2.2147,0.8612,0.139,0.6867,0.6409,0.7983,1,0,0,1
SE-047,2024,48,QA,Mid-Level,3,10,8,31,39,0.8215,0.7664,0.8896,0.698,0.3785,0.2812,0.7508,1.6561,0.8409,0.1233,0.6195,0.666,0.7186,0,0,0,0
SE-047,2024,49,QA,Mid-Level,3,9,7,18,30,0.8124,0.7841,0.8629,0.6642,0.4108,0.2448,0.7928,1.8135,0.821,0.1731,0.6948,0.6102,0.7816,0,0,0,1
SE-047,2024,50,QA,Mid-Level,3,11,9,31,34,0.7959,0.7399,0.9386,0.7665,0.2566,0.2523,0.7692,1.9169,0.8994,0.0877,0.6399,0.6225,0.7617,1,0,0,0
SE-047,2024,51,QA,Mid-Level,3,14,11,11,37,0.7504,0.687,0.9133,0.6054,0.4172,0.1962,0.6942,2.2785,0.8171,0.2086,0.7058,0.7219,0.6726,0,1,0,1
SE-047,2024,52,QA,Mid-Level,3,13,10,14,37,0.7913,0.7242,0.9809,0.7808,0.3374,0.2585,0.7315,2.0494,0.9351,0.0652,0.6845,0.5988,0.671,1,0,0,0
SE-013,2024,1,Backend,Junior,1,6,4,37,47,0.6057,0.4969,0.7004,0.5715,0.5241,0.3382,0.5738,2.8994,1.1571,0.1993,0.4999,0.4408,0.5446,1,0,0,1
SE-013,2024,2,Backend,Junior,1,11,7,11,47,0.6758,0.5467,0.6996,0.514,0.5031,0.3002,0.5782,2.7311,1.2686,0.2173,0.5727,0.518,0.6023,0,0,0,1
SE-013,2024,3,Backend,Junior,1,9,6,22,48,0.636,0.5294,0.7329,0.5615,0.5498,0.3769,0.5677,2.6118,1.1694,0.1725,0.5354,0.4273,0.5534,1,0,1,1
SE-013,2024,4,Backend,Junior,1,7,4,23,36,0.5685,0.4888,0.81,0.5689,0.6101,0.3525,0.5484,2.9087,1.1961,0.1458,0.4927,0.4192,0.6254,1,1,0,1
SE-013,2024,5,Backend,Junior,1,7,4,22,51,0.524,0.4921,0.712,0.5372,0.6264,0.3899,0.552,2.7556,1.2164,0.1833,0.5753,0.4984,0.5107,1,1,0,1
SE-013,2024,6,Backend,Junior,1,10,6,38,40,0.5972,0.5149,0.7987,0.5863,0.567,0.3555,0.5641,2.695,1.1826,0.1926,0.5087,0.5614,0.6225,0,1,0,1
SE-013,2024,7,Backend,Junior,1,14,9,25,44,0.634,0.5098,0.7995,0.5484,0.5641,0.3237,0.6448,2.6715,1.2645,0.1488,0.5808,0.5524,0.652,1,0,1,1
SE-013,2024,8,Backend,Junior,1,14,8,31,43,0.5747,0.5811,0.8124,0.5769,0.5647,0.3822,0.5716,2.661,1.0805,0.1369,0.5453,0.3736,0.5284,0,0,1,0
SE-013,2024,9,Backend,Junior,1,13,8,38,42,0.6044,0.4916,0.8133,0.5316,0.564,0.3165,0.6126,2.411,1.1524,0.1665,0.4842,0.4785,0.5937,0,1,1,0
SE-013,2024,10,Backend,Junior,1,6,3,22,54,0.5302,0.5249,0.7588,0.5295,0.5808,0.3367,0.5887,2.5498,1.2415,0.2422,0.5392,0.3952,0.5481,1,1,0,1
SE-013,2024,11,Backend,Junior,1,6,3,29,39,0.5391,0.5759,0.7282,0.572,0.553,0.3479,0.5638,2.5639,1.0752,0.1452,0.5081,0.4764,0.4921,1,1,0,1
SE-013,2024,12,Backend,Junior,1,7,4,10,44,0.6009,0.5052,0.7475,0.5889,0.5968,0.3218,0.5583,2.6056,1.178,0.156,0.534,0.461,0.5753,0,1,0,0
SE-013,2024,13,Backend,Junior,1,9,5,32,39,0.5859,0.5325,0.861,0.5367,0.5635,0.3527,0.5383,2.6254,1.0986,0.1397,0.5559,0.4875,0.6284,1,1,0,1
SE-013,2024,14,Backend,Junior,1,13,8,13,41,0.5814,0.6663,0.7209,0.5071,0.5798,0.3776,0.5154,2.7145,1.2027,0.1633,0.5129,0.496,0.5076,0,1,1,1
SE-013,2024,15,Backend,Junior,1,6,4,23,40,0.6412,0.5687,0.7585,0.5103,0.6312,0.3545,0.5689,2.6841,1.16,0.1735,0.5163,0.4296,0.6116,1,0,1,1
SE-013,2024,16,Backend,Junior,1,6,3,19,48,0.5391,0.5859,0.6789,0.5349,0.6177,0.3765,0.5326,2.4817,1.2558,0.1678,0.4872,0.3986,0.5482,0,1,0,1
SE-013,2024,17,Backend,Junior,1,12,7,21,46,0.5754,0.5145,0.7515,0.6009,0.6003,0.3085,0.5445,2.6148,1.1659,0.1622,0.5001,0.4005,0.5182,0,0,1,0
SE-013,2024,18,Backend,Junior,1,12,7,32,42,0.622,0.5754,0.659,0.5855,0.5628,0.3489,0.5733,2.8819,1.2211,0.1834,0.5058,0.4007,0.5677,0,1,1,1
SE-013,2024,19,Backend,Junior,1,9,5,13,45,0.5841,0.6006,0.7544,0.4879,0.5088,0.3912,0.5801,2.6457,1.1781,0.1717,0.528,0.5196,0.5811,1,0,0,1
SE-013,2024,20,Backend,Junior,1,9,5,34,42,0.6054,0.5572,0.8005,0.5027,0.6857,0.3677,0.5459,2.9496,1.0913,0.112,0.5365,0.5389,0.5632,1,1,0,1
SE-013,2024,21,Backend,Junior,1,11,7,26,44,0.6442,0.512,0.6598,0.5969,0.5941,0.3494,0.6169,2.7654,1.3289,0.1885,0.5518,0.4663,0.555,0,1,0,1
SE-013,2024,22,Backend,Junior,1,14,9,14,50,0.6705,0.6146,0.7129,0.5831,0.6329,0.348,0.6063,2.6944,1.2665,0.1797,0.4712,0.5152,0.4971,1,1,0,1
SE-013,2024,23,Backend,Junior,1,13,7,24,46,0.5767,0.5208,0.7377,0.5327,0.6688,0.3241,0.5023,2.4936,1.2438,0.1524,0.5517,0.4586,0.5678,1,1,0,0
SE-013,2024,24,Backend,Junior,1,10,6,27,46,0.6243,0.4821,0.8894,0.5552,0.6553,0.3505,0.519,2.6623,1.1822,0.2104,0.5351,0.4208,0.5811,1,1,0,1
SE-013,2024,25,Backend,Junior,1,8,5,35,48,0.6363,0.5848,0.643,0.5761,0.5885,0.3687,0.596,2.929,1.1502,0.1365,0.5108,0.4576,0.5681,1,1,1,1
SE-013,2024,26,Backend,Junior,1,9,5,37,40,0.524,0.4738,0.7769,0.5031,0.5801,0.3346,0.5508,2.4974,1.0835,0.1858,0.4798,0.4403,0.5193,1,0,0,0
SE-013,2024,27,Backend,Junior,1,14,9,28,47,0.6365,0.5347,0.6931,0.5643,0.5685,0.2886,0.534,2.7117,1.3011,0.2716,0.5295,0.4997,0.5456,0,1,1,1
SE-013,2024,28,Backend,Junior,1,12,7,28,47,0.6073,0.527,0.9031,0.5945,0.5852,0.3537,0.5499,2.4112,1.2383,0.1739,0.531,0.4861,0.5908,0,1,1,1
SE-013,2024,29,Backend,Junior,1,8,5,21,46,0.5712,0.5545,0.8533,0.5142,0.6171,0.3955,0.6192,2.6046,1.1636,0.1681,0.5079,0.4942,0.5607,1,1,0,0
SE-013,2024,30,Backend,Junior,1,7,4,35,41,0.5906,0.5931,0.7086,0.4692,0.6551,0.3501,0.6397,2.442,1.193,0.1714,0.5669,0.4919,0.599,1,1,0,1
SE-013,2024,31,Backend,Junior,1,9,5,22,51,0.5869,0.5262,0.7678,0.5241,0.5017,0.3633,0.5324,2.5821,1.3674,0.1947,0.4813,0.5285,0.4764,1,0,0,1
SE-013,2024,32,Backend,Junior,1,13,8,39,50,0.6108,0.5165,0.7337,0.5693,0.5758,0.3446,0.5807,2.5848,1.2334,0.1434,0.4756,0.434,0.5443,1,0,1,0
SE-013,2024,33,Backend,Junior,1,9,5,25,44,0.5853,0.5709,0.7181,0.6351,0.5467,0.3546,0.5229,2.6327,1.2076,0.1944,0.5076,0.4875,0.5535,1,0,1,1
SE-013,2024,34,Backend,Junior,1,10,7,25,41,0.685,0.5007,0.7677,0.5502,0.6264,0.4164,0.5481,2.8753,1.075,0.1844,0.5281,0.4555,0.5472,1,0,1,1
SE-013,2024,35,Backend,Junior,1,14,8,20,49,0.6062,0.4717,0.7643,0.5394,0.6046,0.3167,0.5251,2.5902,1.2831,0.1975,0.5002,0.4304,0.548,1,0,1,1
SE-013,2024,36,Backend,Junior,1,12,8,36,50,0.6312,0.5747,0.775,0.479,0.627,0.3207,0.5858,2.6554,1.2579,0.2641,0.4292,0.4711,0.5016,1,1,0,1
SE-013,2024,37,Backend,Junior,1,8,4,23,37,0.5482,0.4788,0.7445,0.6404,0.5406,0.3415,0.5754,2.881,1.0832,0.1269,0.5644,0.4889,0.5279,1,0,0,1
SE-013,2024,38,Backend,Junior,1,12,7,20,52,0.6018,0.5908,0.8033,0.5579,0.5899,0.3721,0.5223,2.8177,1.2075,0.1563,0.4566,0.5024,0.5782,1,0,1,1
SE-013,2024,39,Backend,Junior,1,8,5,21,43,0.5927,0.5352,0.7807,0.5802,0.6212,0.308,0.5981,2.5205,1.1586,0.1421,0.4809,0.4662,0.553,1,1,1,1
SE-013,2024,40,Backend,Junior,1,6,4,37,48,0.6091,0.5638,0.6966,0.5789,0.6086,0.3227,0.544,2.959,1.2155,0.1516,0.4961,0.4463,0.5402,0,1,1,0
SE-013,2024,41,Backend,Junior,1,12,7,25,38,0.5876,0.5709,0.7049,0.4851,0.6017,0.3457,0.6423,2.5504,1.1137,0.1566,0.546,0.4263,0.5399,1,1,0,1
SE-013,2024,42,Backend,Junior,1,8,4,12,46,0.5225,0.5126,0.773,0.6213,0.6787,0.3165,0.5514,2.3166,1.2547,0.1942,0.5799,0.432,0.5255,1,0,1,1
SE-013,2024,43,Backend,Junior,1,10,5,36,44,0.5381,0.6153,0.7774,0.6222,0.5675,0.3841,0.5961,2.8668,1.3582,0.174,0.5327,0.4242,0.4981,1,1,1,1
SE-013,2024,44,Backend,Junior,1,14,9,39,52,0.6145,0.5103,0.8145,0.5062,0.5866,0.3851,0.5759,2.8617,1.3104,0.1981,0.5299,0.4857,0.5466,1,1,0,1
SE-013,2024,45,Backend,Junior,1,12,7,31,42,0.5495,0.5872,0.7299,0.4523,0.569,0.395,0.6391,2.6747,1.2791,0.1519,0.4941,0.4783,0.5841,0,0,1,1
SE-013,2024,46,Backend,Junior,1,9,6,19,39,0.6125,0.5497,0.8711,0.5674,0.5716,0.374,0.5448,2.6106,1.182,0.1858,0.4815,0.462,0.5486,0,1,0,1
SE-013,2024,47,Backend,Junior,1,11,7,31,42,0.6073,0.4804,0.7143,0.5499,0.5702,0.3293,0.5531,2.8225,1.182,0.1676,0.5949,0.4393,0.5384,1,1,0,1
SE-013,2024,48,Backend,Junior,1,13,9,36,43,0.6645,0.5368,0.6287,0.5442,0.6033,0.3419,0.602,3.018,1.2861,0.1582,0.5996,0.3855,0.5427,1,0,0,1
SE-013,2024,49,Backend,Junior,1,10,6,11,47,0.6142,0.4983,0.7213,0.5424,0.5697,0.3506,0.5184,2.7085,1.1173,0.2149,0.5227,0.4928,0.4775,0,0,0,0
SE-013,2024,50,Backend,Junior,1,10,5,19,41,0.5282,0.5053,0.7295,0.5428,0.582,0.3668,0.6004,2.9672,1.1887,0.2342,0.5026,0.4868,0.5605,1,1,0,1
SE-013,2024,51,Backend,Junior,1,12,7,17,44,0.5482,0.4914,0.6963,0.5567,0.6136,0.3999,0.5196,2.4875,1.1056,0.1457,0.5529,0.4335,0.632,1,1,1,1
SE-013,2024,52,Backend,Junior,1,12,7,16,49,0.5665,0.5425,0.8068,0.5076,0.5695,0.3631,0.6065,2.6132,1.3293,0.1757,0.5473,0.4695,0.6323,0,0,1,1
SE-006,2024,1,Frontend,Junior,1,12,7,16,36,0.5484,0.4939,0.6048,0.515,0.588,0.4021,0.4867,2.4785,1.182,0.1391,0.4747,0.3808,0.5493,1,1,1,1
SE-006,2024,2,Frontend,Junior,1,10,6,21,50,0.5527,0.5083,0.7605,0.4716,0.6421,0.3745,0.5546,3.1611,1.1975,0.1478,0.4758,0.5678,0.4469,0,0,1,1
SE-006,2024,3,Frontend,Junior,1,14,7,36,53,0.5269,0.5504,0.7622,0.5129,0.5799,0.3676,0.5389,2.8317,1.2824,0.1806,0.5085,0.427,0.628,0,1,0,1
SE-006,2024,4,Frontend,Junior,1,8,5,27,45,0.603,0.5698,0.6816,0.5126,0.651,0.3575,0.5361,3.014,1.2485,0.1833,0.5385,0.4785,0.5563,1,1,0,1
SE-006,2024,5,Frontend,Junior,1,6,4,36,46,0.6002,0.4775,0.7774,0.5094,0.6119,0.423,0.5324,3.1036,1.2639,0.1518,0.565,0.5017,0.5515,1,1,1,1
SE-006,2024,6,Frontend,Junior,1,11,6,24,50,0.5465,0.4417,0.7313,0.5101,0.6237,0.3674,0.5353,2.6482,1.2753,0.1864,0.5431,0.3984,0.5276,1,1,1,0
SE-006,2024,7,Frontend,Junior,1,9,4,15,47,0.4673,0.527,0.6818,0.4753,0.656,0.4157,0.516,3.0326,1.4173,0.212,0.5522,0.4715,0.5189,1,1,1,0
SE-006,2024,8,Frontend,Junior,1,7,4,40,51,0.5652,0.5081,0.7188,0.4352,0.6466,0.381,0.5641,2.9911,1.3419,0.2433,0.4832,0.4374,0.5041,1,1,0,1
SE-006,2024,9,Frontend,Junior,1,7,4,15,50,0.5588,0.5077,0.6413,0.4761,0.7175,0.3369,0.4501,3.119,1.4059,0.1987,0.4896,0.3988,0.5077,0,1,1,1
SE-006,2024,10,Frontend,Junior,1,11,6,14,48,0.5008,0.5263,0.7967,0.5319,0.6373,0.4104,0.5428,3.2141,1.3125,0.2536,0.5083,0.4489,0.4963,1,1,1,1
SE-006,2024,11,Frontend,Junior,1,9,5,26,48,0.5119,0.3923,0.6495,0.5178,0.663,0.4279,0.5235,2.8242,1.2433,0.1812,0.4857,0.4618,0.4477,0,1,1,0
SE-006,2024,12,Frontend,Junior,1,8,4,16,44,0.5434,0.5111,0.6909,0.4829,0.6611,0.4476,0.5764,2.7908,1.1426,0.1595,0.5462,0.4871,0.5231,1,1,0,1
SE-006,2024,13,Frontend,Junior,1,8,4,23,42,0.5171,0.5608,0.7107,0.4534,0.5836,0.3427,0.5054,2.8283,1.2009,0.1261,0.4427,0.4833,0.4974,1,0,1,1
SE-006,2024,14,Frontend,Junior,1,9,6,24,40,0.6207,0.562,0.7357,0.5969,0.6693,0.3771,0.4767,2.5763,1.3095,0.188,0.3904,0.4717,0.492,0,0,1,1
SE-006,2024,15,Frontend,Junior,1,12,7,18,49,0.5777,0.4809,0.6292,0.4908,0.6492,0.4187,0.4919,2.9762,1.2941,0.2073,0.4045,0.4041,0.5611,1,1,1,1
SE-006,2024,16,Frontend,Junior,1,8,5,12,46,0.5985,0.5716,0.7094,0.5122,0.6266,0.3844,0.4822,2.6905,1.2341,0.1631,0.5385,0.4491,0.4815,0,1,1,1
SE-006,2024,17,Frontend,Junior,1,8,4,38,49,0.4784,0.562,0.6444,0.5332,0.5522,0.3887,0.5129,3.0338,1.4126,0.2068,0.5202,0.3936,0.5356,0,1,1,1
SE-006,2024,18,Frontend,Junior,1,12,7,40,45,0.5446,0.4766,0.728,0.546,0.632,0.3555,0.4939,3.2187,1.2561,0.1827,0.5517,0.4934,0.5585,1,0,1,1
SE-006,2024,19,Frontend,Junior,1,14,7,22,47,0.5117,0.5518,0.7258,0.4599,0.6553,0.3422,0.5372,2.992,1.2017,0.1702,0.5342,0.4856,0.5155,1,1,1,0
SE-006,2024,20,Frontend,Junior,1,14,8,12,51,0.5426,0.5574,0.6271,0.558,0.6762,0.4335,0.436,2.7738,1.2942,0.1786,0.4781,0.4528,0.4594,1,1,1,1
SE-006,2024,21,Frontend,Junior,1,10,5,24,44,0.5346,0.4691,0.7903,0.4672,0.6929,0.3934,0.4656,2.7421,1.3575,0.1969,0.5108,0.3806,0.5246,1,1,0,0
SE-006,2024,22,Frontend,Junior,1,12,6,18,49,0.5284,0.498,0.6134,0.4838,0.6956,0.3922,0.5032,2.999,1.3842,0.208,0.4553,0.4475,0.4658,0,0,1,1
SE-006,2024,23,Frontend,Junior,1,13,8,21,47,0.5983,0.4942,0.8403,0.437,0.5595,0.4105,0.4685,2.9598,1.2425,0.248,0.4547,0.4639,0.5106,0,1,1,0
SE-006,2024,24,Frontend,Junior,1,11,7,21,48,0.5939,0.5173,0.7835,0.4483,0.7741,0.4142,0.5959,2.9565,1.3795,0.1956,0.4558,0.3706,0.4659,1,1,1,0
SE-006,2024,25,Frontend,Junior,1,9,5,22,45,0.5115,0.5063,0.6903,0.5433,0.5889,0.4057,0.503,2.782,1.2738,0.1845,0.4546,0.3992,0.5598,1,1,1,0
SE-006,2024,26,Frontend,Junior,1,7,4,30,40,0.5355,0.5935,0.7995,0.5047,0.5834,0.3383,0.4456,2.8939,1.1558,0.219,0.523,0.3858,0.4556,0,0,0,1
SE-006,2024,27,Frontend,Junior,1,6,3,12,47,0.5712,0.5052,0.6893,0.4717,0.6332,0.3822,0.5246,2.7966,1.3535,0.199,0.4503,0.4862,0.5688,0,1,0,1
SE-006,2024,28,Frontend,Junior,1,8,4,33,49,0.5142,0.5144,0.7577,0.5476,0.67,0.4157,0.5303,3.178,1.3197,0.1915,0.4509,0.3888,0.5851,1,1,1,1
SE-006,2024,29,Frontend,Junior,1,14,7,20,39,0.5351,0.5139,0.7,0.4766,0.69,0.4204,0.5158,2.5546,1.2428,0.2038,0.4701,0.4653,0.5578,0,0,1,1
